,Year,Jurisdiction,Category,Type,Stream,Management,Fate,Tonnes
6431,2014,Qld,Hazardous,Clinical & pharmaceutical,C&I,Landfill,Disposal,12058
6432,2014,Qld,Hazardous,Clinical & pharmaceutical,C&I,Other disposal,Disposal,19080
6433,2014,Qld,Hazardous,Clinical & pharmaceutical,C&I,Recycling,Recycling,297
6434,2014,Qld,Hazardous,Clinical & pharmaceutical,C&I,Treatment,Unknown,11320
6435,2014,Qld,Hazardous,Clinical & pharmaceutical,Total,Landfill,Disposal,12058
6436,2014,Qld,Hazardous,Clinical & pharmaceutical,Total,Other disposal,Disposal,19080
6437,2014,Qld,Hazardous,Clinical & pharmaceutical,Total,Recycling,Recycling,297
6438,2014,Qld,Hazardous,Clinical & pharmaceutical,Total,Treatment,Unknown,11320
6439,2014,Qld,Hazardous,Contaminated soils,C&D,Landfill,Disposal,292363
6440,2014,Qld,Hazardous,Contaminated soils,C&D,Other disposal,Disposal,18
6441,2014,Qld,Hazardous,Contaminated soils,C&D,Recycling,Recycling,4015
6442,2014,Qld,Hazardous,Contaminated soils,C&D,Treatment,Unknown,5096
6443,2014,Qld,Hazardous,Contaminated soils,C&I,Landfill,Disposal,113697
6444,2014,Qld,Hazardous,Contaminated soils,C&I,Other disposal,Disposal,7
6445,2014,Qld,Hazardous,Contaminated soils,C&I,Recycling,Recycling,1561
6446,2014,Qld,Hazardous,Contaminated soils,C&I,Treatment,Unknown,1982
6447,2014,Qld,Hazardous,Contaminated soils,Total,Landfill,Disposal,406059
6448,2014,Qld,Hazardous,Contaminated soils,Total,Other disposal,Disposal,25
6449,2014,Qld,Hazardous,Contaminated soils,Total,Recycling,Recycling,5577
6450,2014,Qld,Hazardous,Contaminated soils,Total,Treatment,Unknown,7078
6451,2014,Qld,Hazardous,Food-derived hazardous wastes,C&I,Landfill,Disposal,6606
6452,2014,Qld,Hazardous,Food-derived hazardous wastes,C&I,Other disposal,Disposal,86
6453,2014,Qld,Hazardous,Food-derived hazardous wastes,C&I,Recycling,Recycling,172314
6454,2014,Qld,Hazardous,Food-derived hazardous wastes,C&I,Treatment,Unknown,100763
6455,2014,Qld,Hazardous,Food-derived hazardous wastes,Total,Landfill,Disposal,6606
6456,2014,Qld,Hazardous,Food-derived hazardous wastes,Total,Other disposal,Disposal,86
6457,2014,Qld,Hazardous,Food-derived hazardous wastes,Total,Recycling,Recycling,172314
6458,2014,Qld,Hazardous,Food-derived hazardous wastes,Total,Treatment,Unknown,100763
6459,2014,Qld,Hazardous,Inorganic chemicals,C&I,Landfill,Disposal,23004
6460,2014,Qld,Hazardous,Inorganic chemicals,C&I,Other disposal,Disposal,11
6461,2014,Qld,Hazardous,Inorganic chemicals,C&I,Recycling,Recycling,31778
6462,2014,Qld,Hazardous,Inorganic chemicals,C&I,Treatment,Unknown,2201
6463,2014,Qld,Hazardous,Inorganic chemicals,Total,Landfill,Disposal,23004
6464,2014,Qld,Hazardous,Inorganic chemicals,Total,Other disposal,Disposal,11
6465,2014,Qld,Hazardous,Inorganic chemicals,Total,Recycling,Recycling,31778
6466,2014,Qld,Hazardous,Inorganic chemicals,Total,Treatment,Unknown,2201
6467,2014,Qld,Hazardous,Oils,C&I,Landfill,Disposal,3721
6468,2014,Qld,Hazardous,Oils,C&I,Other disposal,Disposal,7
6469,2014,Qld,Hazardous,Oils,C&I,Recycling,Recycling,174095
6470,2014,Qld,Hazardous,Oils,C&I,Treatment,Unknown,27115
6471,2014,Qld,Hazardous,Oils,Total,Landfill,Disposal,3721
6472,2014,Qld,Hazardous,Oils,Total,Other disposal,Disposal,7
6473,2014,Qld,Hazardous,Oils,Total,Recycling,Recycling,174095
6474,2014,Qld,Hazardous,Oils,Total,Treatment,Unknown,27115
6475,2014,Qld,Hazardous,Organic chemicals,C&I,Landfill,Disposal,2549
6476,2014,Qld,Hazardous,Organic chemicals,C&I,Recycling,Recycling,5336
6477,2014,Qld,Hazardous,Organic chemicals,C&I,Treatment,Unknown,2089
6478,2014,Qld,Hazardous,Organic chemicals,Total,Landfill,Disposal,2549
6479,2014,Qld,Hazardous,Organic chemicals,Total,Recycling,Recycling,5336
6480,2014,Qld,Hazardous,Organic chemicals,Total,Treatment,Unknown,2089
6481,2014,Qld,Hazardous,Organic solvents,C&I,Landfill,Disposal,22
6482,2014,Qld,Hazardous,Organic solvents,C&I,Other disposal,Disposal,65
6483,2014,Qld,Hazardous,Organic solvents,C&I,Recycling,Recycling,1763
6484,2014,Qld,Hazardous,Organic solvents,C&I,Treatment,Unknown,545
6485,2014,Qld,Hazardous,Organic solvents,Total,Landfill,Disposal,22
6486,2014,Qld,Hazardous,Organic solvents,Total,Other disposal,Disposal,65
6487,2014,Qld,Hazardous,Organic solvents,Total,Recycling,Recycling,1763
6488,2014,Qld,Hazardous,Organic solvents,Total,Treatment,Unknown,545
6489,2014,Qld,Hazardous,Other,C&I,Landfill,Disposal,47427
6490,2014,Qld,Hazardous,Other,C&I,Other disposal,Disposal,1288
6491,2014,Qld,Hazardous,Other,C&I,Recycling,Recycling,10635
6492,2014,Qld,Hazardous,Other,C&I,Treatment,Unknown,2742
6493,2014,Qld,Hazardous,Other,Total,Landfill,Disposal,47427
6494,2014,Qld,Hazardous,Other,Total,Other disposal,Disposal,1288
6495,2014,Qld,Hazardous,Other,Total,Recycling,Recycling,10635
6496,2014,Qld,Hazardous,Other,Total,Treatment,Unknown,2742
6497,2014,Qld,Hazardous,Other hazardous organic wastes,C&I,Landfill,Disposal,507
6498,2014,Qld,Hazardous,Other hazardous organic wastes,C&I,Other disposal,Disposal,3
6499,2014,Qld,Hazardous,Other hazardous organic wastes,C&I,Recycling,Recycling,13779
6500,2014,Qld,Hazardous,Other hazardous organic wastes,Total,Landfill,Disposal,507
6501,2014,Qld,Hazardous,Other hazardous organic wastes,Total,Other disposal,Disposal,3
6502,2014,Qld,Hazardous,Other hazardous organic wastes,Total,Recycling,Recycling,13779
6503,2014,Qld,Hazardous,Other miscellaneous,C&I,Landfill,Disposal,226
6504,2014,Qld,Hazardous,Other miscellaneous,C&I,Other disposal,Disposal,12
6505,2014,Qld,Hazardous,Other miscellaneous,C&I,Recycling,Recycling,658
6506,2014,Qld,Hazardous,Other miscellaneous,C&I,Treatment,Unknown,286
6507,2014,Qld,Hazardous,Other miscellaneous,Total,Landfill,Disposal,226
6508,2014,Qld,Hazardous,Other miscellaneous,Total,Other disposal,Disposal,12
6509,2014,Qld,Hazardous,Other miscellaneous,Total,Recycling,Recycling,658
6510,2014,Qld,Hazardous,Other miscellaneous,Total,Treatment,Unknown,286
6511,2014,Qld,Hazardous,Other soil/sludges,C&I,Landfill,Disposal,74739
6512,2014,Qld,Hazardous,Other soil/sludges,C&I,Other disposal,Disposal,47
6513,2014,Qld,Hazardous,Other soil/sludges,C&I,Recycling,Recycling,98559
6514,2014,Qld,Hazardous,Other soil/sludges,C&I,Treatment,Unknown,14350
6515,2014,Qld,Hazardous,Other soil/sludges,Total,Landfill,Disposal,74739
6516,2014,Qld,Hazardous,Other soil/sludges,Total,Other disposal,Disposal,47
6517,2014,Qld,Hazardous,Other soil/sludges,Total,Recycling,Recycling,98559
6518,2014,Qld,Hazardous,Other soil/sludges,Total,Treatment,Unknown,14350
6519,2014,Qld,Hazardous,"Paints, resins, inks, organic sludges",C&I,Landfill,Disposal,4016
6520,2014,Qld,Hazardous,"Paints, resins, inks, organic sludges",C&I,Other disposal,Disposal,364
6521,2014,Qld,Hazardous,"Paints, resins, inks, organic sludges",C&I,Recycling,Recycling,15987
6522,2014,Qld,Hazardous,"Paints, resins, inks, organic sludges",C&I,Treatment,Unknown,6102
6523,2014,Qld,Hazardous,"Paints, resins, inks, organic sludges",Total,Landfill,Disposal,4016
6524,2014,Qld,Hazardous,"Paints, resins, inks, organic sludges",Total,Other disposal,Disposal,364
6525,2014,Qld,Hazardous,"Paints, resins, inks, organic sludges",Total,Recycling,Recycling,15987
6526,2014,Qld,Hazardous,"Paints, resins, inks, organic sludges",Total,Treatment,Unknown,6102
6527,2014,Qld,Hazardous,Pesticides,C&I,Landfill,Disposal,85
6528,2014,Qld,Hazardous,Pesticides,C&I,Recycling,Recycling,81
6529,2014,Qld,Hazardous,Pesticides,C&I,Treatment,Unknown,464
6530,2014,Qld,Hazardous,Pesticides,Total,Landfill,Disposal,85
6531,2014,Qld,Hazardous,Pesticides,Total,Recycling,Recycling,81
6532,2014,Qld,Hazardous,Pesticides,Total,Treatment,Unknown,464
6533,2014,Qld,Hazardous,Plating & heat treatment,C&I,Landfill,Disposal,4364
6534,2014,Qld,Hazardous,Plating & heat treatment,C&I,Other disposal,Disposal,367
6535,2014,Qld,Hazardous,Plating & heat treatment,C&I,Recycling,Recycling,220
6536,2014,Qld,Hazardous,Plating & heat treatment,C&I,Treatment,Unknown,292
6537,2014,Qld,Hazardous,Plating & heat treatment,Total,Landfill,Disposal,4364
6538,2014,Qld,Hazardous,Plating & heat treatment,Total,Other disposal,Disposal,367
6539,2014,Qld,Hazardous,Plating & heat treatment,Total,Recycling,Recycling,220
6540,2014,Qld,Hazardous,Plating & heat treatment,Total,Treatment,Unknown,292
6541,2014,Qld,Hazardous,Reactive chemicals,C&I,Treatment,Unknown,203
6542,2014,Qld,Hazardous,Reactive chemicals,Total,Treatment,Unknown,203
6543,2014,Qld,Hazardous,Tyres,C&I,Energy from waste facility,Energy recovery,13853
6544,2014,Qld,Hazardous,Tyres,C&I,Landfill,Disposal,64455
6545,2014,Qld,Hazardous,Tyres,C&I,Recycling,Recycling,14045
6546,2014,Qld,Hazardous,Tyres,Total,Energy from waste facility,Energy recovery,13853
6547,2014,Qld,Hazardous,Tyres,Total,Landfill,Disposal,64455
6548,2014,Qld,Hazardous,Tyres,Total,Recycling,Recycling,14045
6549,2014,Qld,Organics,Food organics,C&I,Landfill,Disposal,287595
6550,2014,Qld,Organics,Food organics,C&I,Landfill,Energy recovery,39058
6551,2014,Qld,Organics,Food organics,C&I,Recycling,Recycling,52733
6552,2014,Qld,Organics,Food organics,MSW,Landfill,Disposal,526821
6553,2014,Qld,Organics,Food organics,MSW,Landfill,Energy recovery,71547
6554,2014,Qld,Organics,Food organics,MSW,Recycling,Recycling,15459
6555,2014,Qld,Organics,Food organics,Total,Landfill,Disposal,814416
6556,2014,Qld,Organics,Food organics,Total,Landfill,Energy recovery,110606
6557,2014,Qld,Organics,Food organics,Total,Recycling,Recycling,68192
6558,2014,Qld,Organics,Garden organics,C&D,Landfill,Disposal,23524
6559,2014,Qld,Organics,Garden organics,C&D,Landfill,Energy recovery,829
6560,2014,Qld,Organics,Garden organics,C&I,Landfill,Disposal,58703
6561,2014,Qld,Organics,Garden organics,C&I,Landfill,Energy recovery,2070
6562,2014,Qld,Organics,Garden organics,MSW,Energy from waste facility,Energy recovery,114431
6563,2014,Qld,Organics,Garden organics,MSW,Landfill,Disposal,272481
6564,2014,Qld,Organics,Garden organics,MSW,Landfill,Energy recovery,9607
6565,2014,Qld,Organics,Garden organics,Total,Energy from waste facility,Energy recovery,114431
6566,2014,Qld,Organics,Garden organics,Total,Landfill,Disposal,354708
6567,2014,Qld,Organics,Garden organics,Total,Landfill,Energy recovery,12506
6568,2014,Qld,Organics,Garden organics,Total,Recycling,Recycling,619071
6569,2014,Qld,Organics,Other organics,MSW,Landfill,Disposal,65643
6570,2014,Qld,Organics,Other organics,MSW,Landfill,Energy recovery,2742
6571,2014,Qld,Organics,Other organics,Total,Landfill,Disposal,65643
6572,2014,Qld,Organics,Other organics,Total,Landfill,Energy recovery,2742
6573,2014,Qld,Organics,Other organics,Total,Recycling,Recycling,40400
6574,2014,Qld,Organics,Timber,C&D,Landfill,Disposal,70728
6575,2014,Qld,Organics,Timber,C&D,Landfill,Energy recovery,2332
6576,2014,Qld,Organics,Timber,C&I,Energy from waste facility,Energy recovery,36284
6577,2014,Qld,Organics,Timber,C&I,Landfill,Disposal,183853
6578,2014,Qld,Organics,Timber,C&I,Landfill,Energy recovery,6061
6579,2014,Qld,Organics,Timber,MSW,Landfill,Disposal,16551
6580,2014,Qld,Organics,Timber,MSW,Landfill,Energy recovery,546
6581,2014,Qld,Organics,Timber,Total,Energy from waste facility,Energy recovery,36284
6582,2014,Qld,Organics,Timber,Total,Landfill,Disposal,271132
6583,2014,Qld,Organics,Timber,Total,Landfill,Energy recovery,8939
6584,2014,Qld,Organics,Timber,Total,Recycling,Recycling,180504
6585,2014,SA,Ash,Ash,C&I,Other disposal,Long-term storage,262742
6586,2014,SA,Ash,Ash,C&I,Recycling,Recycling,146000
6587,2014,SA,Ash,Ash,Total,Other disposal,Long-term storage,262742
6588,2014,SA,Ash,Ash,Total,Recycling,Recycling,146000
6589,2014,SA,Biosolids,Biosolids,C&I,Recycling,Recycling,132857
6590,2014,SA,Biosolids,Biosolids,Total,Recycling,Recycling,132857
6591,2014,SA,Glass,Glass,C&D,Landfill,Disposal,555
6592,2014,SA,Glass,Glass,C&I,Landfill,Disposal,1257
6593,2014,SA,Glass,Glass,MSW,Landfill,Disposal,7348
6594,2014,SA,Glass,Glass,Total,Landfill,Disposal,9160
6595,2014,SA,Glass,Glass,Total,Recycling,Recycling,61000
6596,2014,SA,Hazardous,Acids,C&I,Treatment,Unknown,674
6597,2014,SA,Hazardous,Acids,Total,Treatment,Unknown,674
6598,2014,SA,Hazardous,Alkalis,C&I,Landfill,Disposal,14047
6599,2014,SA,Hazardous,Alkalis,C&I,Treatment,Unknown,3042
6600,2014,SA,Hazardous,Alkalis,Total,Landfill,Disposal,14047
6601,2014,SA,Hazardous,Alkalis,Total,Treatment,Unknown,3042
6602,2014,SA,Hazardous,Asbestos,C&D,Landfill,Disposal,7744
6603,2014,SA,Hazardous,Asbestos,C&D,Treatment,Unknown,95
6604,2014,SA,Hazardous,Asbestos,C&I,Landfill,Disposal,6597
6605,2014,SA,Hazardous,Asbestos,C&I,Treatment,Unknown,81
6606,2014,SA,Hazardous,Asbestos,Total,Landfill,Disposal,14341
6607,2014,SA,Hazardous,Asbestos,Total,Treatment,Unknown,176
6608,2014,SA,Hazardous,Clinical & pharmaceutical,C&I,Other disposal,Disposal,6039
6609,2014,SA,Hazardous,Clinical & pharmaceutical,C&I,Recycling,Recycling,6
6610,2014,SA,Hazardous,Clinical & pharmaceutical,C&I,Treatment,Unknown,744
6611,2014,SA,Hazardous,Clinical & pharmaceutical,Total,Other disposal,Disposal,6039
6612,2014,SA,Hazardous,Clinical & pharmaceutical,Total,Recycling,Recycling,6
6613,2014,SA,Hazardous,Clinical & pharmaceutical,Total,Treatment,Unknown,744
6614,2014,SA,Hazardous,Contaminated soils,C&D,Landfill,Disposal,67612
6615,2014,SA,Hazardous,Contaminated soils,C&D,Recycling,Recycling,16060
6616,2014,SA,Hazardous,Contaminated soils,C&D,Treatment,Unknown,64866
6617,2014,SA,Hazardous,Contaminated soils,C&I,Landfill,Disposal,26294
6618,2014,SA,Hazardous,Contaminated soils,C&I,Recycling,Recycling,6246
6619,2014,SA,Hazardous,Contaminated soils,C&I,Treatment,Unknown,25226
6620,2014,SA,Hazardous,Contaminated soils,Total,Landfill,Disposal,93906
6621,2014,SA,Hazardous,Contaminated soils,Total,Recycling,Recycling,22306
6622,2014,SA,Hazardous,Contaminated soils,Total,Treatment,Unknown,90092
6623,2014,SA,Hazardous,Food-derived hazardous wastes,C&I,Landfill,Disposal,4
6624,2014,SA,Hazardous,Food-derived hazardous wastes,C&I,Recycling,Recycling,53118
6625,2014,SA,Hazardous,Food-derived hazardous wastes,C&I,Treatment,Unknown,6006
6626,2014,SA,Hazardous,Food-derived hazardous wastes,Total,Landfill,Disposal,4
6627,2014,SA,Hazardous,Food-derived hazardous wastes,Total,Recycling,Recycling,53118
6628,2014,SA,Hazardous,Food-derived hazardous wastes,Total,Treatment,Unknown,6006
6629,2014,SA,Hazardous,Inorganic chemicals,C&I,Recycling,Recycling,45396
6630,2014,SA,Hazardous,Inorganic chemicals,C&I,Treatment,Unknown,5093
6631,2014,SA,Hazardous,Inorganic chemicals,Total,Recycling,Recycling,45396
6632,2014,SA,Hazardous,Inorganic chemicals,Total,Treatment,Unknown,5093
6633,2014,SA,Hazardous,Oils,C&I,Landfill,Disposal,8
6634,2014,SA,Hazardous,Oils,C&I,Other disposal,Disposal,4
6635,2014,SA,Hazardous,Oils,C&I,Recycling,Recycling,6007
6636,2014,SA,Hazardous,Oils,C&I,Treatment,Unknown,3160
6637,2014,SA,Hazardous,Oils,Total,Landfill,Disposal,8
6638,2014,SA,Hazardous,Oils,Total,Other disposal,Disposal,4
6639,2014,SA,Hazardous,Oils,Total,Recycling,Recycling,6007
6640,2014,SA,Hazardous,Oils,Total,Treatment,Unknown,3160
6641,2014,SA,Hazardous,Organic chemicals,C&I,Recycling,Recycling,11
6642,2014,SA,Hazardous,Organic chemicals,C&I,Treatment,Unknown,2876
6643,2014,SA,Hazardous,Organic chemicals,Total,Recycling,Recycling,11
6644,2014,SA,Hazardous,Organic chemicals,Total,Treatment,Unknown,2876
6645,2014,SA,Hazardous,Organic solvents,C&I,Recycling,Recycling,139
6646,2014,SA,Hazardous,Organic solvents,C&I,Treatment,Unknown,245
6647,2014,SA,Hazardous,Organic solvents,Total,Recycling,Recycling,139
6648,2014,SA,Hazardous,Organic solvents,Total,Treatment,Unknown,245
6649,2014,SA,Hazardous,Other miscellaneous,C&I,Landfill,Disposal,74
6650,2014,SA,Hazardous,Other miscellaneous,C&I,Recycling,Recycling,45
6651,2014,SA,Hazardous,Other miscellaneous,C&I,Treatment,Unknown,307
6652,2014,SA,Hazardous,Other miscellaneous,Total,Landfill,Disposal,74
6653,2014,SA,Hazardous,Other miscellaneous,Total,Recycling,Recycling,45
6654,2014,SA,Hazardous,Other miscellaneous,Total,Treatment,Unknown,307
6655,2014,SA,Hazardous,Other soil/sludges,C&I,Landfill,Disposal,59840
6656,2014,SA,Hazardous,Other soil/sludges,C&I,Recycling,Recycling,9349
6657,2014,SA,Hazardous,Other soil/sludges,C&I,Treatment,Unknown,3016
6658,2014,SA,Hazardous,Other soil/sludges,Total,Landfill,Disposal,59840
6659,2014,SA,Hazardous,Other soil/sludges,Total,Recycling,Recycling,9349
6660,2014,SA,Hazardous,Other soil/sludges,Total,Treatment,Unknown,3016
6661,2014,SA,Hazardous,"Paints, resins, inks, organic sludges",C&I,Landfill,Disposal,194
6662,2014,SA,Hazardous,"Paints, resins, inks, organic sludges",C&I,Other disposal,Disposal,1
6663,2014,SA,Hazardous,"Paints, resins, inks, organic sludges",C&I,Recycling,Recycling,740
6664,2014,SA,Hazardous,"Paints, resins, inks, organic sludges",C&I,Treatment,Unknown,2488
6665,2014,SA,Hazardous,"Paints, resins, inks, organic sludges",Total,Landfill,Disposal,194
6666,2014,SA,Hazardous,"Paints, resins, inks, organic sludges",Total,Other disposal,Disposal,1
6667,2014,SA,Hazardous,"Paints, resins, inks, organic sludges",Total,Recycling,Recycling,740
6668,2014,SA,Hazardous,"Paints, resins, inks, organic sludges",Total,Treatment,Unknown,2488
6669,2014,SA,Hazardous,Pesticides,C&I,Landfill,Disposal,374
6670,2014,SA,Hazardous,Pesticides,C&I,Treatment,Unknown,7
6671,2014,SA,Hazardous,Pesticides,Total,Landfill,Disposal,374
6672,2014,SA,Hazardous,Pesticides,Total,Treatment,Unknown,7
6673,2014,SA,Hazardous,Plating & heat treatment,C&I,Treatment,Unknown,272
6674,2014,SA,Hazardous,Plating & heat treatment,Total,Treatment,Unknown,272
6675,2014,SA,Hazardous,Reactive chemicals,C&I,Treatment,Unknown,60
6676,2014,SA,Hazardous,Reactive chemicals,Total,Treatment,Unknown,60
6677,2014,SA,Hazardous,Tyres,C&I,Energy from waste facility,Energy recovery,17550
6678,2014,SA,Hazardous,Tyres,C&I,Landfill,Disposal,11392
6679,2014,SA,Hazardous,Tyres,C&I,Recycling,Recycling,1847
6680,2014,SA,Hazardous,Tyres,Total,Energy from waste facility,Energy recovery,17550
6681,2014,SA,Hazardous,Tyres,Total,Landfill,Disposal,11392
6682,2014,SA,Hazardous,Tyres,Total,Recycling,Recycling,1847
6683,2014,SA,Masonry materials,Asphalt,Total,Recycling,Recycling,170000
6684,2014,SA,Masonry materials,Bricks,Total,Recycling,Recycling,55000
6685,2014,SA,Masonry materials,Concrete,Total,Recycling,Recycling,820000
6686,2014,SA,Masonry materials,Plasterboard & cement sheeting,Total,Recycling,Recycling,1100
6687,2014,SA,Masonry materials,Rubble (incl. non-haz. foundry sands),Total,Recycling,Recycling,40800
6688,2014,SA,Metals,Aluminium,Total,Recycling,Recycling,18000
6689,2014,SA,Metals,Non-ferrous metals (excl. aluminium),Total,Recycling,Recycling,20000
6690,2014,SA,Metals,Steel,Total,Recycling,Recycling,280000
6691,2014,SA,Organics,Food organics,C&I,Landfill,Disposal,20826
6692,2014,SA,Organics,Food organics,C&I,Landfill,Energy recovery,15433
6693,2014,SA,Organics,Food organics,MSW,Landfill,Disposal,53167
6694,2014,SA,Organics,Food organics,MSW,Landfill,Energy recovery,39399
6695,2014,SA,Organics,Food organics,MSW,Recycling,Recycling,8000
6696,2014,SA,Organics,Food organics,Total,Landfill,Disposal,73993
6697,2014,SA,Organics,Food organics,Total,Landfill,Energy recovery,54832
6698,2014,SA,Organics,Food organics,Total,Recycling,Recycling,8000
6699,2014,SA,Organics,Garden organics,C&D,Landfill,Disposal,11250
6700,2014,SA,Organics,Garden organics,C&D,Landfill,Energy recovery,1521
6701,2014,SA,Organics,Garden organics,C&I,Landfill,Disposal,4580
6702,2014,SA,Organics,Garden organics,C&I,Landfill,Energy recovery,619
6703,2014,SA,Organics,Garden organics,MSW,Landfill,Disposal,13097
6704,2014,SA,Organics,Garden organics,MSW,Landfill,Energy recovery,1770
6705,2014,SA,Organics,Garden organics,Total,Landfill,Disposal,28927
6706,2014,SA,Organics,Garden organics,Total,Landfill,Energy recovery,3910
6707,2014,SA,Organics,Garden organics,Total,Recycling,Recycling,260000
6708,2014,SA,Organics,Other organics,C&D,Landfill,Disposal,417
